origen_id,origen_zona,destino_id,destino_zona,distancia_geodesica_km,distancia_manhattan_aprox_km,distancia_manhattan_exacta_km,duracion_normal_min,duracion_hora_punta_min,duracion_hora_valle_min
88,Financial District South,74,East Harlem North,12.538,17.161,17.065,41.0,51.2,34.1
88,Financial District South,75,East Harlem South,11.111,15.208,15.124,36.3,45.4,30.2
88,Financial District South,79,East Village,3.454,4.867,4.848,11.6,14.5,9.7
88,Financial District South,87,Financial District North,0.512,0.725,0.722,1.7,2.2,1.4
88,Financial District South,88,Financial District South,0.0,0.0,0.0,0.0,0.0,0.0
88,Financial District South,90,Flatiron,4.493,5.556,5.514,13.2,16.5,11.0
88,Financial District South,100,Garment District,5.891,7.499,7.445,17.9,22.3,14.9
88,Financial District South,103,Governor's Island/Ellis Island/Liberty Island,3.224,4.369,4.367,10.5,13.1,8.7
88,Financial District South,107,Gramercy,4.381,6.049,6.019,14.4,18.1,12.0
88,Financial District South,113,Greenwich Village North,3.556,4.706,4.677,11.2,14.0,9.4
88,Financial District South,114,Greenwich Village South,3.02,3.975,3.949,9.5,11.8,7.9
88,Financial District South,116,Hamilton Heights,14.726,19.08,18.946,45.5,56.8,37.9
88,Financial District South,120,Highbridge Park,17.332,22.821,22.666,54.4,68.0,45.3
88,Financial District South,125,Hudson Sq,2.569,2.888,2.861,6.9,8.6,5.7
88,Financial District South,127,Inwood,19.675,25.899,25.722,61.7,77.2,51.4
88,Financial District South,128,Inwood Hill Park,20.159,26.169,25.981,62.4,77.9,52.0
88,Financial District South,137,Kips Bay,5.071,7.093,7.061,16.9,21.2,14.1
88,Financial District South,140,Lenox Hill East,8.402,11.722,11.666,28.0,35.0,23.3
88,Financial District South,141,Lenox Hill West,8.311,11.468,11.409,27.4,34.2,22.8
88,Financial District South,142,Lincoln Square East,8.205,10.349,10.272,24.7,30.8,20.5
88,Financial District South,143,Lincoln Square West,8.311,10.088,10.006,24.0,30.0,20.0
88,Financial District South,144,Little Italy/NoLiTa,2.305,3.187,3.171,7.6,9.5,6.3
88,Financial District South,148,Lower East Side,2.455,3.482,3.471,8.3,10.4,6.9
88,Financial District South,151,Manhattan Valley,11.125,14.186,14.082,33.8,42.2,28.2
88,Financial District South,152,Manhattanville,13.63,17.63,17.505,42.0,52.5,35.0
88,Financial District South,153,Marble Hill,20.983,27.756,27.568,66.2,82.7,55.1
88,Financial District South,158,Meatpacking/West Village West,3.524,3.731,3.693,8.9,11.1,7.4
88,Financial District South,161,Midtown Center,6.71,8.943,8.888,21.3,26.7,17.8
88,Financial District South,162,Midtown East,6.783,9.248,9.197,22.1,27.6,18.4
88,Financial District South,163,Midtown North,7.362,9.663,9.6,23.0,28.8,19.2
88,Financial District South,164,Midtown South,5.493,7.26,7.213,17.3,21.6,14.4
88,Financial District South,166,Morningside Heights,12.509,16.006,15.89,38.1,47.7,31.8
88,Financial District South,170,Murray Hill,5.664,7.734,7.692,18.5,23.1,15.4
88,Financial District South,186,Penn Station/Madison Sq West,5.265,6.632,6.583,15.8,19.7,13.2
88,Financial District South,194,Randalls Island,12.191,17.116,17.039,40.9,51.1,34.1
88,Financial District South,202,Roosevelt Island,8.325,11.731,11.682,28.0,35.0,23.4
88,Financial District South,209,Seaport,0.918,1.302,1.298,3.1,3.9,2.6
88,Financial District South,211,SoHo,2.431,3.127,3.105,7.5,9.3,6.2
88,Financial District South,224,Stuy Town/Peter Cooper Village,4.324,6.127,6.106,14.7,18.3,12.2
88,Financial District South,229,Sutton Place/Turtle Bay North,7.104,9.866,9.817,23.6,29.5,19.6
88,Financial District South,230,Times Sq/Theatre District,6.681,8.589,8.529,20.5,25.6,17.1
88,Financial District South,231,TriBeCa/Civic Center,1.63,1.909,1.893,4.5,5.7,3.8
88,Financial District South,232,Two Bridges/Seward Park,2.719,3.684,3.682,8.8,11.0,7.4
88,Financial District South,233,UN/Turtle Bay South,6.226,8.659,8.617,20.7,25.9,17.2
88,Financial District South,234,Union Sq,4.475,5.895,5.857,14.1,17.6,11.7
88,Financial District South,236,Upper East Side North,9.719,13.189,13.112,31.5,39.3,26.2
88,Financial District South,237,Upper East Side South,8.218,11.143,11.079,26.6,33.2,22.2
88,Financial District South,238,Upper West Side North,10.335,13.076,12.979,31.2,38.9,26.0
88,Financial District South,239,Upper West Side South,9.372,11.742,11.653,28.0,35.0,23.3
88,Financial District South,243,Washington Heights North,18.32,23.754,23.585,56.6,70.8,47.2
88,Financial District South,244,Washington Heights South,16.465,21.317,21.165,50.8,63.5,42.3
88,Financial District South,246,West Chelsea/Hudson Yards,5.583,6.182,6.123,14.7,18.4,12.2
88,Financial District South,249,West Village,3.543,4.2,4.164,10.0,12.5,8.3
88,Financial District South,261,World Trade Center,0.654,0.77,0.775,1.9,2.3,1.5
88,Financial District South,262,Yorkville East,9.752,13.581,13.515,32.4,40.5,27.0
88,Financial District South,263,Yorkville West,9.81,13.513,13.441,32.3,40.3,26.9
90,Flatiron,4,Alphabet City,2.662,3.757,3.75,9.0,11.2,7.5
90,Flatiron,12,Battery Park,4.642,5.946,5.905,14.2,17.7,11.8
90,Flatiron,13,Battery Park City,3.726,4.981,4.951,11.9,14.9,9.9
90,Flatiron,24,Bloomingdale,7.142,9.303,9.238,22.2,27.7,18.5
90,Flatiron,41,Central Harlem,7.897,10.771,10.708,25.7,32.1,21.4
90,Flatiron,42,Central Harlem North,9.68,13.211,13.133,31.5,39.4,26.3
90,Flatiron,43,Central Park,5.193,7.133,7.093,17.0,21.3,14.2
90,Flatiron,45,Chinatown,3.313,3.41,3.373,8.1,10.1,6.7
90,Flatiron,48,Clinton East,2.298,2.823,2.8,6.7,8.4,5.6
90,Flatiron,50,Clinton West,2.665,2.816,2.786,6.7,8.4,5.6
90,Flatiron,68,East Chelsea,0.727,0.933,0.936,2.2,2.8,1.9
90,Flatiron,74,East Harlem North,8.253,11.605,11.552,27.7,34.7,23.1
90,Flatiron,75,East Harlem South,6.841,9.652,9.61,23.1,28.8,19.2
90,Flatiron,79,East Village,1.876,2.565,2.567,6.2,7.7,5.1
90,Flatiron,87,Financial District North,4.038,4.832,4.792,11.5,14.4,9.6
90,Flatiron,88,Financial District South,4.493,5.556,5.514,13.2,16.5,11.0
90,Flatiron,90,Flatiron,0.0,0.0,0.0,0.0,0.0,0.0
90,Flatiron,100,Garment District,1.426,1.943,1.932,4.6,5.8,3.9
90,Flatiron,103,Governor's Island/Ellis Island/Liberty Island,7.11,9.925,9.88,23.7,29.6,19.8
90,Flatiron,107,Gramercy,1.248,1.704,1.691,4.1,5.1,3.4
90,Flatiron,113,Greenwich Village North,1.1,1.303,1.312,3.1,3.9,2.6
90,Flatiron,114,Greenwich Village South,1.548,1.582,1.564,3.8,4.7,3.1
90,Flatiron,116,Hamilton Heights,10.26,13.524,13.432,32.2,40.3,26.9
90,Flatiron,120,Highbridge Park,12.89,17.264,17.152,41.2,51.5,34.3
90,Flatiron,125,Hudson Sq,1.985,2.668,2.653,6.4,8.0,5.3
90,Flatiron,127,Inwood,15.23,20.343,20.208,48.5,60.6,40.4
90,Flatiron,128,Inwood Hill Park,15.693,20.612,20.467,49.1,61.4,40.9
90,Flatiron,137,Kips Bay,1.742,1.945,1.915,4.6,5.7,3.8
90,Flatiron,140,Lenox Hill East,4.4,6.166,6.153,14.8,18.5,12.3
90,Flatiron,141,Lenox Hill West,4.177,5.912,5.895,14.1,17.7,11.8
90,Flatiron,142,Lincoln Square East,3.718,4.793,4.759,11.4,14.3,9.5
90,Flatiron,143,Lincoln Square West,3.823,4.532,4.493,10.8,13.5,9.0
90,Flatiron,144,Little Italy/NoLiTa,2.375,2.379,2.406,5.8,7.2,4.8
90,Flatiron,148,Lower East Side,2.642,3.107,3.128,7.5,9.4,6.3
90,Flatiron,151,Manhattan Valley,6.645,8.629,8.569,20.6,25.7,17.1
90,Flatiron,152,Manhattanville,9.163,12.073,11.992,28.8,36.0,24.0
90,Flatiron,153,Marble Hill,16.547,22.2,22.054,52.9,66.2,44.1
90,Flatiron,158,Meatpacking/West Village West,1.295,1.825,1.821,4.4,5.5,3.6
90,Flatiron,161,Midtown Center,2.389,3.386,3.374,8.1,10.1,6.7
90,Flatiron,162,Midtown East,2.623,3.692,3.683,8.8,11.0,7.4
90,Flatiron,163,Midtown North,2.955,4.107,4.086,9.8,12.3,8.2
90,Flatiron,164,Midtown South,1.218,1.703,1.7,4.1,5.1,3.4
90,Flatiron,166,Morningside Heights,8.03,10.449,10.376,24.9,31.1,20.8
90,Flatiron,170,Murray Hill,1.675,2.178,2.178,5.2,6.5,4.4
90,Flatiron,186,Penn Station/Madison Sq West,0.79,1.076,1.07,2.6,3.2,2.1
90,Flatiron,194,Randalls Island,8.162,11.56,11.525,27.7,34.6,23.1
90,Flatiron,202,Roosevelt Island,4.529,6.175,6.168,14.8,18.5,12.3
90,Flatiron,209,Seaport,3.731,4.255,4.216,10.1,12.6,8.4
90,Flatiron,211,SoHo,2.078,2.429,2.408,5.8,7.2,4.8
90,Flatiron,224,Stuy Town/Peter Cooper Village,2.076,2.893,2.875,6.9,8.6,5.7
90,Flatiron,229,Sutton Place/Turtle Bay North,3.13,4.309,4.303,10.3,12.9,8.6
90,Flatiron,230,Times Sq/Theatre District,2.227,3.033,3.015,7.2,9.0,6.0
90,Flatiron,231,TriBeCa/Civic Center,2.873,3.647,3.621,8.7,10.9,7.2
90,Flatiron,232,Two Bridges/Seward Park,3.278,4.243,4.257,10.2,12.8,8.5
90,Flatiron,233,UN/Turtle Bay South,2.396,3.102,3.103,7.4,9.3,6.2
90,Flatiron,234,Union Sq,0.591,0.769,0.762,1.8,2.3,1.5
90,Flatiron,236,Upper East Side North,5.417,7.632,7.599,18.2,22.8,15.2
90,Flatiron,237,Upper East Side South,3.944,5.587,5.566,13.4,16.7,11.1
90,Flatiron,238,Upper West Side North,5.849,7.52,7.466,17.9,22.4,14.9
90,Flatiron,239,Upper West Side South,4.881,6.186,6.14,14.7,18.4,12.3
90,Flatiron,243,Washington Heights North,13.853,18.198,18.071,43.4,54.2,36.1
90,Flatiron,244,Washington Heights South,11.997,15.76,15.651,37.6,47.0,31.3
90,Flatiron,246,West Chelsea/Hudson Yards,1.362,1.823,1.826,4.4,5.5,3.7
90,Flatiron,249,West Village,0.99,1.357,1.349,3.2,4.0,2.7
90,Flatiron,261,World Trade Center,3.922,5.043,5.008,12.0,15.0,10.0
90,Flatiron,262,Yorkville East,5.668,8.025,8.001,19.2,24.0,16.0
90,Flatiron,263,Yorkville West,5.611,7.957,7.928,19.0,23.8,15.9
100,Garment District,4,Alphabet City,3.452,4.308,4.328,10.4,13.0,8.7
100,Garment District,12,Battery Park,6.054,7.889,7.836,18.8,23.5,15.7
100,Garment District,13,Battery Park City,5.151,6.924,6.883,16.5,20.6,13.8
100,Garment District,24,Bloomingdale,5.73,7.36,7.306,17.5,21.9,14.6
100,Garment District,41,Central Harlem,6.471,8.828,8.776,21.1,26.3,17.6
100,Garment District,42,Central Harlem North,8.253,11.268,11.201,26.9,33.6,22.4
100,Garment District,43,Central Park,3.768,5.19,5.161,12.4,15.5,10.3
100,Garment District,45,Chinatown,4.627,5.353,5.305,12.7,15.9,10.6
100,Garment District,48,Clinton East,0.975,1.06,1.07,2.6,3.2,2.1
100,Garment District,50,Clinton West,1.511,1.952,1.959,4.7,5.9,3.9
100,Garment District,68,East Chelsea,1.097,1.511,1.509,3.6,4.5,3.0
100,Garment District,74,East Harlem North,6.846,9.662,9.62,23.1,28.9,19.2
100,Garment District,75,East Harlem South,5.443,7.709,7.679,18.4,23.0,15.4
100,Garment District,79,East Village,2.885,3.116,3.145,7.5,9.4,6.3
100,Garment District,87,Financial District North,5.422,6.774,6.723,16.1,20.2,13.4
100,Garment District,88,Financial District South,5.891,7.499,7.445,17.9,22.3,14.9
100,Garment District,90,Flatiron,1.426,1.943,1.932,4.6,5.8,3.9
100,Garment District,100,Garment District,0.0,0.0,0.0,0.0,0.0,0.0
100,Garment District,103,Governor's Island/Ellis Island/Liberty Island,8.53,11.868,11.812,28.3,35.4,23.6
100,Garment District,107,Gramercy,1.896,2.255,2.269,5.4,6.8,4.5
100,Garment District,113,Greenwich Village North,2.371,2.793,2.768,6.6,8.3,5.5
100,Garment District,114,Greenwich Village South,2.888,3.525,3.496,8.4,10.5,7.0
100,Garment District,116,Hamilton Heights,8.841,11.581,11.5,27.6,34.5,23.0
100,Garment District,120,Highbridge Park,11.466,15.322,15.22,36.5,45.7,30.4
100,Garment District,125,Hudson Sq,3.411,4.611,4.584,11.0,13.8,9.2
100,Garment District,127,Inwood,13.806,18.4,18.276,43.9,54.8,36.6
100,Garment District,128,Inwood Hill Park,14.275,18.67,18.536,44.5,55.6,37.1
100,Garment District,137,Kips Bay,1.785,2.496,2.494,6.0,7.5,5.0
100,Garment District,140,Lenox Hill East,3.167,4.223,4.221,10.1,12.7,8.4
100,Garment District,141,Lenox Hill West,2.878,3.969,3.963,9.5,11.9,7.9
100,Garment District,142,Lincoln Square East,2.317,2.85,2.827,6.8,8.5,5.7
100,Garment District,143,Lincoln Square West,2.495,2.589,2.561,6.1,7.7,5.1
100,Garment District,144,Little Italy/NoLiTa,3.687,4.312,4.274,10.3,12.8,8.5
100,Garment District,148,Lower East Side,3.844,4.017,3.974,9.5,11.9,7.9
100,Garment District,151,Manhattan Valley,5.234,6.686,6.637,15.9,19.9,13.3
100,Garment District,152,Manhattanville,7.744,10.131,10.06,24.1,30.2,20.1
100,Garment District,153,Marble Hill,15.122,20.257,20.123,48.3,60.4,40.2
100,Garment District,158,Meatpacking/West Village West,2.668,3.768,3.752,9.0,11.3,7.5
100,Garment District,161,Midtown Center,1.062,1.444,1.442,3.5,4.3,2.9
100,Garment District,162,Midtown East,1.432,1.749,1.751,4.2,5.3,3.5
100,Garment District,163,Midtown North,1.538,2.164,2.155,5.2,6.5,4.3
100,Garment District,164,Midtown South,0.628,0.857,0.857,2.1,2.6,1.7
100,Garment District,166,Morningside Heights,6.618,8.507,8.445,20.3,25.3,16.9
100,Garment District,170,Murray Hill,1.08,1.515,1.507,3.6,4.5,3.0
100,Garment District,186,Penn Station/Madison Sq West,0.637,0.867,0.862,2.1,2.6,1.7
100,Garment District,194,Randalls Island,6.834,9.617,9.594,23.0,28.8,19.2
100,Garment District,202,Roosevelt Island,3.409,4.232,4.237,10.2,12.7,8.5
100,Garment District,209,Seaport,5.093,6.197,6.147,14.8,18.4,12.3
100,Garment District,211,SoHo,3.462,4.372,4.34,10.4,13.0,8.7
100,Garment District,224,Stuy Town/Peter Cooper Village,2.62,3.444,3.453,8.3,10.4,6.9
100,Garment District,229,Sutton Place/Turtle Bay North,2.028,2.366,2.372,5.7,7.1,4.7
100,Garment District,230,Times Sq/Theatre District,0.8,1.09,1.084,2.6,3.3,2.2
100,Garment District,231,TriBeCa/Civic Center,4.284,5.59,5.553,13.3,16.7,11.1
100,Garment District,232,Two Bridges/Seward Park,4.334,4.794,4.836,11.6,14.5,9.7
100,Garment District,233,UN/Turtle Bay South,1.6,1.959,1.935,4.6,5.8,3.9
100,Garment District,234,Union Sq,1.47,1.605,1.588,3.8,4.8,3.2
100,Garment District,236,Upper East Side North,4.017,5.689,5.667,13.6,17.0,11.3
100,Garment District,237,Upper East Side South,2.576,3.644,3.634,8.7,10.9,7.3
100,Garment District,238,Upper West Side North,4.444,5.577,5.534,13.3,16.6,11.1
100,Garment District,239,Upper West Side South,3.488,4.243,4.208,10.1,12.6,8.4
100,Garment District,243,Washington Heights North,12.436,16.255,16.139,38.7,48.4,32.3
100,Garment District,244,Washington Heights South,10.579,13.818,13.72,32.9,41.2,27.4
100,Garment District,246,West Chelsea/Hudson Yards,1.286,1.317,1.323,3.2,4.0,2.6
100,Garment District,249,West Village,2.416,3.299,3.281,7.9,9.8,6.6
100,Garment District,261,World Trade Center,5.336,6.986,6.94,16.7,20.8,13.9
100,Garment District,262,Yorkville East,4.352,6.082,6.07,14.6,18.2,12.1
100,Garment District,263,Yorkville West,4.247,6.014,5.996,14.4,18.0,12.0
103,Governor's Island/Ellis Island/Liberty Island,4,Alphabet City,6.892,9.569,9.556,22.9,28.7,19.1
103,Governor's Island/Ellis Island/Liberty Island,12,Battery Park,2.902,3.979,3.976,9.5,11.9,8.0
103,Governor's Island/Ellis Island/Liberty Island,13,Battery Park City,3.487,4.945,4.93,11.8,14.8,9.9
103,Governor's Island/Ellis Island/Liberty Island,24,Bloomingdale,14.157,19.228,19.118,45.9,57.4,38.2
103,Governor's Island/Ellis Island/Liberty Island,41,Central Harlem,14.987,20.696,20.588,49.4,61.8,41.2
103,Governor's Island/Ellis Island/Liberty Island,42,Central Harlem North,16.769,23.136,23.013,55.2,69.0,46.0
103,Governor's Island/Ellis Island/Liberty Island,43,Central Park,12.294,17.058,16.973,40.7,50.9,33.9
103,Governor's Island/Ellis Island/Liberty Island,45,Chinatown,4.708,6.515,6.507,15.6,19.5,13.0
103,Governor's Island/Ellis Island/Liberty Island,48,Clinton East,9.304,12.748,12.681,30.4,38.0,25.4
103,Governor's Island/Ellis Island/Liberty Island,50,Clinton West,9.481,12.741,12.666,30.4,38.0,25.3
103,Governor's Island/Ellis Island/Liberty Island,68,East Chelsea,7.55,10.358,10.304,24.7,30.9,20.6
103,Governor's Island/Ellis Island/Liberty Island,74,East Harlem North,15.359,21.53,21.432,51.4,64.3,42.9
103,Governor's Island/Ellis Island/Liberty Island,75,East Harlem South,13.942,19.577,19.491,46.8,58.5,39.0
103,Governor's Island/Ellis Island/Liberty Island,79,East Village,6.537,9.236,9.214,22.1,27.6,18.4
103,Governor's Island/Ellis Island/Liberty Island,87,Financial District North,3.707,5.094,5.089,12.2,15.3,10.2
103,Governor's Island/Ellis Island/Liberty Island,88,Financial District South,3.224,4.369,4.367,10.5,13.1,8.7
103,Governor's Island/Ellis Island/Liberty Island,90,Flatiron,7.11,9.925,9.88,23.7,29.6,19.8
103,Governor's Island/Ellis Island/Liberty Island,100,Garment District,8.53,11.868,11.812,28.3,35.4,23.6
103,Governor's Island/Ellis Island/Liberty Island,103,Governor's Island/Ellis Island/Liberty Island,0.0,0.0,0.0,0.0,0.0,0.0
103,Governor's Island/Ellis Island/Liberty Island,107,Gramercy,7.347,10.418,10.385,24.9,31.2,20.8
103,Governor's Island/Ellis Island/Liberty Island,113,Greenwich Village North,6.408,9.075,9.044,21.7,27.1,18.1
103,Governor's Island/Ellis Island/Liberty Island,114,Greenwich Village South,5.886,8.343,8.316,20.0,24.9,16.6
103,Governor's Island/Ellis Island/Liberty Island,116,Hamilton Heights,17.284,23.449,23.312,55.9,69.9,46.6
103,Governor's Island/Ellis Island/Liberty Island,120,Highbridge Park,19.942,27.19,27.033,64.9,81.1,54.1
103,Governor's Island/Ellis Island/Liberty Island,125,Hudson Sq,5.155,7.257,7.228,17.3,21.7,14.5
103,Governor's Island/Ellis Island/Liberty Island,127,Inwood,22.272,30.268,30.088,72.2,90.3,60.2
103,Governor's Island/Ellis Island/Liberty Island,128,Inwood Hill Park,22.694,30.538,30.348,72.8,91.0,60.7
103,Governor's Island/Ellis Island/Liberty Island,137,Kips Bay,8.083,11.462,11.427,27.4,34.3,22.9
103,Governor's Island/Ellis Island/Liberty Island,140,Lenox Hill East,11.36,16.091,16.033,38.5,48.1,32.1
103,Governor's Island/Ellis Island/Liberty Island,141,Lenox Hill West,11.209,15.837,15.775,37.9,47.3,31.6
103,Governor's Island/Ellis Island/Liberty Island,142,Lincoln Square East,10.749,14.718,14.639,35.1,43.9,29.3
103,Governor's Island/Ellis Island/Liberty Island,143,Lincoln Square West,10.73,14.457,14.373,34.5,43.1,28.7
103,Governor's Island/Ellis Island/Liberty Island,144,Little Italy/NoLiTa,5.346,7.556,7.538,18.1,22.6,15.1
103,Governor's Island/Ellis Island/Liberty Island,148,Lower East Side,5.618,7.851,7.838,18.8,23.5,15.7
103,Governor's Island/Ellis Island/Liberty Island,151,Manhattan Valley,13.658,18.555,18.449,44.3,55.3,36.9
103,Governor's Island/Ellis Island/Liberty Island,152,Manhattanville,16.19,21.999,21.872,52.5,65.6,43.7
103,Governor's Island/Ellis Island/Liberty Island,153,Marble Hill,23.597,32.125,31.935,76.6,95.8,63.9
103,Governor's Island/Ellis Island/Liberty Island,158,Meatpacking/West Village West,5.88,8.1,8.06,19.3,24.2,16.1
103,Governor's Island/Ellis Island/Liberty Island,161,Midtown Center,9.482,13.312,13.254,31.8,39.8,26.5
103,Governor's Island/Ellis Island/Liberty Island,162,Midtown East,9.646,13.617,13.564,32.6,40.7,27.1
103,Governor's Island/Ellis Island/Liberty Island,163,Midtown North,10.064,14.032,13.967,33.5,41.9,27.9
103,Governor's Island/Ellis Island/Liberty Island,164,Midtown South,8.266,11.629,11.58,27.8,34.7,23.2
103,Governor's Island/Ellis Island/Liberty Island,166,Morningside Heights,15.038,20.375,20.257,48.6,60.8,40.5
103,Governor's Island/Ellis Island/Liberty Island,170,Murray Hill,8.554,12.103,12.059,28.9,36.2,24.1
103,Governor's Island/Ellis Island/Liberty Island,186,Penn Station/Madison Sq West,7.896,11.001,10.95,26.3,32.8,21.9
103,Governor's Island/Ellis Island/Liberty Island,194,Randalls Island,15.168,21.485,21.406,51.4,64.2,42.8
103,Governor's Island/Ellis Island/Liberty Island,202,Roosevelt Island,11.352,16.1,16.049,38.5,48.1,32.1
103,Governor's Island/Ellis Island/Liberty Island,209,Seaport,4.114,5.671,5.665,13.6,17.0,11.3
103,Governor's Island/Ellis Island/Liberty Island,211,SoHo,5.287,7.496,7.472,17.9,22.4,14.9
103,Governor's Island/Ellis Island/Liberty Island,224,Stuy Town/Peter Cooper Village,7.443,10.496,10.473,25.1,31.4,20.9
103,Governor's Island/Ellis Island/Liberty Island,229,Sutton Place/Turtle Bay North,10.049,14.235,14.184,34.0,42.6,28.4
103,Governor's Island/Ellis Island/Liberty Island,230,Times Sq/Theatre District,9.327,12.958,12.896,30.9,38.7,25.8
103,Governor's Island/Ellis Island/Liberty Island,231,TriBeCa/Civic Center,4.427,6.278,6.259,15.0,18.8,12.5
103,Governor's Island/Ellis Island/Liberty Island,232,Two Bridges/Seward Park,5.943,8.053,8.049,19.3,24.1,16.1
103,Governor's Island/Ellis Island/Liberty Island,233,UN/Turtle Bay South,9.19,13.028,12.984,31.2,39.0,26.0
103,Governor's Island/Ellis Island/Liberty Island,234,Union Sq,7.272,10.264,10.224,24.5,30.7,20.4
103,Governor's Island/Ellis Island/Liberty Island,236,Upper East Side North,12.521,17.557,17.479,41.9,52.4,35.0
103,Governor's Island/Ellis Island/Liberty Island,237,Upper East Side South,11.035,15.512,15.446,37.1,46.3,30.9
103,Governor's Island/Ellis Island/Liberty Island,238,Upper West Side North,12.851,17.445,17.346,41.6,52.0,34.7
103,Governor's Island/Ellis Island/Liberty Island,239,Upper West Side South,11.87,16.111,16.02,38.4,48.1,32.0
103,Governor's Island/Ellis Island/Liberty Island,243,Washington Heights North,20.859,28.123,27.952,67.1,83.9,55.9
103,Governor's Island/Ellis Island/Liberty Island,244,Washington Heights South,19.008,25.686,25.532,61.3,76.6,51.1
