origen_id,4,12,13,24,41,42,43,45,48,50,68,74,75,79,87,88,90,100,103,107,113,114,116,120,125,127,128,137,140,141,142,143,144,148,151,152,153,158,161,162,163,164,166,170,186,194,202,209,211,224,229,230,231,232,233,234,236,237,238,239,243,244,246,249,261,262,263
50,6.287,8.691,7.737,6.452,7.922,10.347,4.307,6.159,0.889,0.0,2.363,8.766,6.824,5.104,7.578,8.3,2.786,1.959,12.666,4.228,3.848,4.35,10.646,14.366,5.439,17.422,17.681,4.452,3.454,3.109,1.973,1.707,5.129,5.665,5.783,9.206,19.268,4.607,2.377,2.973,1.669,2.816,7.59,3.465,2.217,8.739,4.256,7.002,5.194,5.412,3.57,1.634,6.407,6.794,3.893,3.298,4.813,2.78,4.68,3.354,15.285,12.865,2.177,4.135,7.794,5.215,5.142
68,4.686,6.328,5.374,8.815,10.285,12.71,6.67,4.186,2.377,2.363,0.0,11.128,9.187,3.503,5.215,5.937,0.936,1.509,10.304,2.627,2.248,2.467,13.009,16.729,3.076,19.785,20.044,2.852,5.729,5.472,4.336,4.07,3.342,4.064,8.145,11.569,21.631,2.244,2.951,3.26,3.663,1.277,9.953,1.865,0.646,11.102,5.745,4.639,2.831,3.811,3.88,2.592,4.044,5.193,2.68,1.698,7.175,5.142,7.042,5.716,17.648,15.228,0.89,1.773,5.431,7.578,7.505
74,11.876,17.456,16.502,2.435,1.518,2.205,4.459,14.925,8.751,8.766,11.128,0.0,1.941,12.218,16.343,17.065,11.552,9.62,21.432,11.047,12.388,13.116,3.835,5.601,14.204,8.656,8.916,10.005,5.399,5.657,6.793,7.059,13.894,13.594,2.983,3.258,10.503,13.372,8.178,7.869,7.465,9.852,2.966,9.374,10.482,2.205,5.383,15.767,13.96,10.959,7.248,8.536,15.173,13.383,8.448,11.208,3.953,5.986,4.086,5.412,6.519,4.892,10.943,12.901,16.56,3.55,3.624
75,9.935,15.515,14.561,2.988,2.071,3.523,2.517,12.983,6.81,6.824,9.187,1.941,0.0,10.276,14.402,15.124,9.61,7.679,19.491,9.105,10.447,11.175,4.388,7.542,12.263,10.598,10.857,8.063,3.458,3.715,4.852,5.118,11.953,11.653,2.762,3.811,12.444,11.431,6.236,5.927,5.524,7.91,3.519,7.432,8.541,1.915,3.442,13.826,12.018,9.018,5.307,6.595,13.231,11.442,6.507,9.267,2.012,4.045,2.466,3.471,8.461,6.041,9.001,10.96,14.618,1.609,1.682
79,1.183,5.239,4.285,9.904,11.374,13.799,7.759,2.707,4.215,5.104,3.503,12.218,10.276,0.0,4.126,4.848,2.567,3.145,9.214,1.171,1.255,1.036,14.098,17.818,1.986,20.874,21.133,2.213,6.819,6.561,5.425,5.571,1.677,1.376,9.235,12.658,22.721,2.756,4.04,4.349,4.753,2.366,11.042,2.844,2.887,12.191,6.834,3.55,1.742,1.259,4.97,3.682,2.955,1.69,3.77,1.805,8.265,6.232,8.132,6.806,18.737,16.317,4.393,2.195,4.342,8.667,8.594
87,4.467,1.113,1.304,14.029,15.5,17.925,11.885,1.418,7.592,7.578,5.215,16.343,14.402,4.126,0.0,0.722,4.792,6.723,5.089,5.296,3.955,3.227,18.223,21.944,2.186,25.0,25.259,6.339,10.944,10.687,9.55,9.284,2.449,2.749,13.36,16.783,26.846,3.293,8.166,8.475,8.878,6.491,15.168,6.97,5.861,16.317,10.96,0.576,2.383,5.384,9.095,7.807,1.263,2.96,7.895,5.135,12.39,10.357,12.257,10.931,22.863,20.443,5.401,3.442,0.723,12.793,12.719
88,5.189,0.391,1.356,14.752,16.222,18.647,12.607,2.141,8.314,8.3,5.937,17.065,15.124,4.848,0.722,0.0,5.514,7.445,4.367,6.019,4.677,3.949,18.946,22.666,2.861,25.722,25.981,7.061,11.666,11.409,10.272,10.006,3.171,3.471,14.082,17.505,27.568,3.693,8.888,9.197,9.6,7.213,15.89,7.692,6.583,17.039,11.682,1.298,3.105,6.106,9.817,8.529,1.893,3.682,8.617,5.857,13.112,11.079,12.979,11.653,23.585,21.165,6.123,4.164,0.775,13.515,13.441
90,3.75,5.905,4.951,9.238,10.708,13.133,7.093,3.373,2.8,2.786,0.936,11.552,9.61,2.567,4.792,5.514,0.0,1.932,9.88,1.691,1.312,1.564,13.432,17.152,2.653,20.208,20.467,1.915,6.153,5.895,4.759,4.493,2.406,3.128,8.569,11.992,22.054,1.821,3.374,3.683,4.086,1.7,10.376,2.178,1.07,11.525,6.168,4.216,2.408,2.875,4.303,3.015,3.621,4.257,3.103,0.762,7.599,5.566,7.466,6.14,18.071,15.651,1.826,1.349,5.008,8.001,7.928
100,4.328,7.836,6.883,7.306,8.776,11.201,5.161,5.305,1.07,1.959,1.509,9.62,7.679,3.145,6.723,7.445,1.932,0.0,11.812,2.269,2.768,3.496,11.5,15.22,4.584,18.276,18.536,2.494,4.221,3.963,2.827,2.561,4.274,3.974,6.637,10.06,20.123,3.752,1.442,1.751,2.155,0.857,8.445,1.507,0.862,9.594,4.237,6.147,4.34,3.453,2.372,1.084,5.553,4.836,1.935,1.588,5.667,3.634,5.534,4.208,16.139,13.72,1.323,3.281,6.94,6.07,5.996
103,9.556,3.976,4.93,19.118,20.588,23.013,16.973,6.507,12.681,12.666,10.304,21.432,19.491,9.214,5.089,4.367,9.88,11.812,0.0,10.385,9.044,8.316,23.312,27.033,7.228,30.088,30.348,11.427,16.033,15.775,14.639,14.373,7.538,7.838,18.449,21.872,31.935,8.06,13.254,13.564,13.967,11.58,20.257,12.059,10.95,21.406,16.049,5.665,7.472,10.473,14.184,12.896,6.259,8.049,12.984,10.224,17.479,15.446,17.346,16.02,27.952,25.532,10.489,8.531,4.872,17.882,17.808
